,Computers available,Departed wait queue,Patrons today,Patrons_waiting 1,Patrons_waiting 10,Patrons_waiting 2,Patrons_waiting 3,Patrons_waiting 4,Patrons_waiting 5,Patrons_waiting 6,Patrons_waiting 7,Patrons_waiting 8,Patrons_waiting 9,Utilization 1,Utilization 10,Utilization 2,Utilization 3,Utilization 4,Utilization 5,Utilization 6,Utilization 7,Utilization 8,Utilization 9,max wait duration,median wait duration,min wait duration,Inventory qty
440,351,0,527,0,0,0,0,0,0,0,0,0,0,0.03133903133903134,0.7635327635327636,0.05982905982905983,0.09686609686609686,0.22792022792022792,0.39316239316239315,0.6524216524216524,0.7891737891737892,0.8091168091168092,0.8034188034188035,0.0,0.0,0.0,375
441,350,0,519,0,0,0,0,0,0,0,0,0,0,0.05714285714285714,0.7514285714285714,0.06857142857142857,0.11428571428571428,0.2714285714285714,0.4057142857142857,0.6,0.7657142857142857,0.8057142857142857,0.7914285714285715,0.0,0.0,0.0,375
442,351,0,557,0,0,0,0,0,0,0,0,0,0,0.07407407407407407,0.8062678062678063,0.07977207977207977,0.09686609686609686,0.28205128205128205,0.39316239316239315,0.6068376068376068,0.811965811965812,0.8433048433048433,0.8433048433048433,0.0,0.0,0.0,375
443,350,0,541,0,0,0,0,0,0,0,0,0,0,0.04285714285714286,0.7885714285714286,0.08571428571428572,0.09714285714285714,0.28,0.36857142857142855,0.6685714285714286,0.8142857142857143,0.8085714285714286,0.8257142857142857,0.0,0.0,0.0,375
444,348,0,530,0,0,0,0,0,0,0,0,0,0,0.05172413793103448,0.7298850574712644,0.06896551724137931,0.08908045977011494,0.25,0.3879310344827586,0.5890804597701149,0.7586206896551724,0.7729885057471264,0.7729885057471264,0.0,0.0,0.0,375
445,349,0,506,0,0,0,0,0,0,0,0,0,0,0.02865329512893983,0.7191977077363897,0.06017191977077364,0.09169054441260745,0.20916905444126074,0.3753581661891118,0.5730659025787965,0.7249283667621776,0.7478510028653295,0.7564469914040115,0.0,0.0,0.0,375
446,349,0,557,0,0,0,0,0,0,0,0,0,0,0.05730659025787966,0.8051575931232091,0.08022922636103152,0.11174785100286533,0.2664756446991404,0.4584527220630373,0.667621776504298,0.8137535816618912,0.8624641833810889,0.8653295128939829,0.0,0.0,0.0,375
447,347,0,503,0,0,0,0,0,0,0,0,0,0,0.02881844380403458,0.7348703170028819,0.06628242074927954,0.11527377521613832,0.21613832853025935,0.345821325648415,0.5417867435158501,0.7953890489913544,0.7723342939481268,0.7579250720461095,0.0,0.0,0.0,375
448,353,0,546,0,0,0,0,0,0,0,0,0,0,0.042492917847025496,0.7393767705382436,0.056657223796033995,0.11048158640226628,0.22946175637393768,0.35410764872521244,0.5949008498583569,0.7450424929178471,0.773371104815864,0.7875354107648725,0.0,0.0,0.0,375
449,349,0,507,0,0,0,0,0,0,0,0,0,0,0.034383954154727794,0.670487106017192,0.08882521489971347,0.10315186246418338,0.2349570200573066,0.41260744985673353,0.5845272206303725,0.7421203438395415,0.7220630372492837,0.7048710601719198,0.0,0.0,0.0,375
